0.0009765624127561871,0.0009765624211991365,0.0009765624290792226,0.0009765624363964454,0.0009765624431508049,0.0009765624493423013,0.0009765624549709343,0.0009765624600367045,0.0009765624645396107,0.0009765624684796539,0.0009765624718568336,0.0009765624746711503,0.0009765624769226039,0.0009765624786111937,0.0009765624797369203,0.0009765624802997837,0.0009765624802997837,0.0009765624797369203,0.0009765624786111937,0.0009765624769226039,0.0009765624746711503,0.0009765624718568336,0.0009765624684796539,0.0009765624645396107,0.0009765624600367045,0.0009765624549709343,0.0009765624493423013,0.0009765624431508049,0.0009765624363964454,0.0009765624290792226,0.0009765624211991365,0.0009765624127561871,
0.0009765624211991365,0.0009765624296420857,0.0009765624375221722,0.0009765624448393951,0.0009765624515937544,0.0009765624577852509,0.0009765624634138842,0.0009765624684796539,0.0009765624729825606,0.0009765624769226039,0.0009765624802997837,0.0009765624831141004,0.0009765624853655534,0.0009765624870541435,0.0009765624881798702,0.0009765624887427332,0.0009765624887427332,0.0009765624881798702,0.0009765624870541435,0.0009765624853655534,0.0009765624831141004,0.0009765624802997837,0.0009765624769226039,0.0009765624729825606,0.0009765624684796539,0.0009765624634138842,0.0009765624577852509,0.0009765624515937544,0.0009765624448393951,0.0009765624375221722,0.0009765624296420857,0.0009765624211991365,
0.0009765624290792226,0.0009765624375221722,0.0009765624454022584,0.0009765624527194812,0.0009765624594738411,0.0009765624656653373,0.0009765624712939704,0.0009765624763597404,0.0009765624808626468,0.0009765624848026902,0.0009765624881798702,0.0009765624909941868,0.0009765624932456398,0.0009765624949342297,0.0009765624960599567,0.0009765624966228198,0.0009765624966228198,0.0009765624960599567,0.0009765624949342297,0.0009765624932456398,0.0009765624909941868,0.0009765624881798702,0.0009765624848026902,0.0009765624808626468,0.0009765624763597404,0.0009765624712939704,0.0009765624656653373,0.0009765624594738411,0.0009765624527194812,0.0009765624454022584,0.0009765624375221722,0.0009765624290792226,
0.0009765624363964454,0.0009765624448393951,0.0009765624527194812,0.0009765624600367045,0.0009765624667910643,0.0009765624729825606,0.0009765624786111937,0.0009765624836769632,0.0009765624881798702,0.0009765624921199131,0.0009765624954970932,0.0009765624983114098,0.000976562500562863,0.000976562502251453,0.0009765625033771796,0.0009765625039400432,0.0009765625039400432,0.0009765625033771796,0.000976562502251453,0.000976562500562863,0.0009765624983114098,0.0009765624954970932,0.0009765624921199131,0.0009765624881798702,0.0009765624836769632,0.0009765624786111937,0.0009765624729825606,0.0009765624667910643,0.0009765624600367045,0.0009765624527194812,0.0009765624448393951,0.0009765624363964454,
0.0009765624431508049,0.0009765624515937544,0.0009765624594738411,0.0009765624667910643,0.0009765624735454238,0.0009765624797369203,0.0009765624853655534,0.0009765624904313235,0.0009765624949342297,0.0009765624988742731,0.000976562502251453,0.0009765625050657696,0.0009765625073172232,0.0009765625090058128,0.00097656251013154,0.000976562510694403,0.000976562510694403,0.00097656251013154,0.0009765625090058128,0.0009765625073172232,0.0009765625050657696,0.000976562502251453,0.0009765624988742731,0.0009765624949342297,0.0009765624904313235,0.0009765624853655534,0.0009765624797369203,0.0009765624735454238,0.0009765624667910643,0.0009765624594738411,0.0009765624515937544,0.0009765624431508049,
0.0009765624493423013,0.0009765624577852509,0.0009765624656653373,0.0009765624729825606,0.0009765624797369203,0.0009765624859284166,0.0009765624915570498,0.0009765624966228198,0.0009765625011257262,0.0009765625050657696,0.0009765625084429497,0.000976562511257266,0.0009765625135087195,0.0009765625151973096,0.0009765625163230365,0.0009765625168858994,0.0009765625168858994,0.0009765625163230365,0.0009765625151973096,0.0009765625135087195,0.000976562511257266,0.0009765625084429497,0.0009765625050657696,0.0009765625011257262,0.0009765624966228198,0.0009765624915570498,0.0009765624859284166,0.0009765624797369203,0.0009765624729825606,0.0009765624656653373,0.0009765624577852509,0.0009765624493423013,
0.0009765624549709343,0.0009765624634138842,0.0009765624712939704,0.0009765624786111937,0.0009765624853655534,0.0009765624915570498,0.0009765624971856833,0.000976562502251453,0.0009765625067543597,0.000976562510694403,0.000976562514071583,0.0009765625168858994,0.0009765625191373527,0.0009765625208259432,0.0009765625219516694,0.0009765625225145328,0.0009765625225145328,0.0009765625219516694,0.0009765625208259432,0.0009765625191373527,0.0009765625168858994,0.000976562514071583,0.000976562510694403,0.0009765625067543597,0.000976562502251453,0.0009765624971856833,0.0009765624915570498,0.0009765624853655534,0.0009765624786111937,0.0009765624712939704,0.0009765624634138842,0.0009765624549709343,
0.0009765624600367045,0.0009765624684796539,0.0009765624763597404,0.0009765624836769632,0.0009765624904313235,0.0009765624966228198,0.000976562502251453,0.0009765625073172232,0.0009765625118201295,0.000976562515760173,0.0009765625191373527,0.0009765625219516694,0.0009765625242031228,0.0009765625258917126,0.0009765625270174395,0.0009765625275803028,0.0009765625275803028,0.0009765625270174395,0.0009765625258917126,0.0009765625242031228,0.0009765625219516694,0.0009765625191373527,0.000976562515760173,0.0009765625118201295,0.0009765625073172232,0.000976562502251453,0.0009765624966228198,0.0009765624904313235,0.0009765624836769632,0.0009765624763597404,0.0009765624684796539,0.0009765624600367045,
0.0009765624645396107,0.0009765624729825606,0.0009765624808626468,0.0009765624881798702,0.0009765624949342297,0.0009765625011257262,0.0009765625067543597,0.0009765625118201295,0.0009765625163230365,0.0009765625202630796,0.0009765625236402592,0.0009765625264545762,0.0009765625287060295,0.0009765625303946198,0.0009765625315203462,0.0009765625320832096,0.0009765625320832096,0.0009765625315203462,0.0009765625303946198,0.0009765625287060295,0.0009765625264545762,0.0009765625236402592,0.0009765625202630796,0.0009765625163230365,0.0009765625118201295,0.0009765625067543597,0.0009765625011257262,0.0009765624949342297,0.0009765624881798702,0.0009765624808626468,0.0009765624729825606,0.0009765624645396107,
0.0009765624684796539,0.0009765624769226039,0.0009765624848026902,0.0009765624921199131,0.0009765624988742731,0.0009765625050657696,0.000976562510694403,0.000976562515760173,0.0009765625202630796,0.0009765625242031228,0.0009765625275803028,0.0009765625303946198,0.000976562532646073,0.000976562534334663,0.0009765625354603896,0.000976562536023253,0.000976562536023253,0.0009765625354603896,0.000976562534334663,0.000976562532646073,0.0009765625303946198,0.0009765625275803028,0.0009765625242031228,0.0009765625202630796,0.000976562515760173,0.000976562510694403,0.0009765625050657696,0.0009765624988742731,0.0009765624921199131,0.0009765624848026902,0.0009765624769226039,0.0009765624684796539,
